Account,ASM,Growth Category,Link,My Last Call Date,Narc Id,Product Line,RSD,SEG,TM,$ / Fte (Mat),$ / Fte (Ytd),$ MAT Growth,$ YTD Growth,% MAT Growth,% YTD Growth,CYTD GLR Sales,FTE,MAT GLR Sales,Number of Records,PMAT GLR Sales,PYTD GLR Sales
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Clavamox,1WO - Ford,AA,3227 - Hacker,-1378.2,-1292.1,-1378.2,-1292.1,-77.950284,-76.821546,389.85,1,389.85,1,1768.05,1681.95
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Convenia,1WO - Ford,AA,3227 - Hacker,-244.7,-244.7,-244.7,-244.7,-48.445852,-48.445852,260.4,1,260.4,1,505.1,505.1
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Domitor - Dexdomitor,1WO - Ford,AA,3227 - Hacker,-728,-728,-728,-728,-82.399547,-82.399547,155.5,1,155.5,1,883.5,883.5
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Doxirobe,1WO - Ford,AA,3227 - Hacker,-116.3,-116.3,-116.3,-116.3,-100,-100,0,1,0,1,116.3,116.3
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Leukocell,1WO - Ford,AA,3227 - Hacker,62.5,-515,62.5,-515,5.567928,-45.879732,607.5,1,1185,1,1122.5,1122.5
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Propoflo,1WO - Ford,AA,3227 - Hacker,-51.63,-113.62,-51.63,-113.62,-31.24357,-100,0,1,113.62,1,165.25,113.62
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Revolution Canine,1WO - Ford,AA,3227 - Hacker,-4454,-4454,-4454,-4454,-100,-100,0,1,0,1,4454,4454
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Revolution Feline,1WO - Ford,AA,3227 - Hacker,-3085,-3085,-3085,-3085,-100,-100,0,1,0,1,3085,3085
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Revolution Puppy Kitten,1WO - Ford,AA,3227 - Hacker,-552,-552,-552,-552,-100,-100,0,1,0,1,552,552
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Rimadyl Chewable,1WO - Ford,AA,3227 - Hacker,-12503.45,-2986.15,-12503.45,-2986.15,-98.562954,-100,0,1,182.3,1,12685.75,2986.15
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Rimadyl Injectable,1WO - Ford,AA,3227 - Hacker,-96.8,-96.8,-96.8,-96.8,-100,-100,0,1,0,1,96.8,96.8
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Rimadyl Injectable,1WO - Ford,AA,3227 - Hacker,-181.9,-96.8,-181.9,-96.8,-100,-100,0,1,0,1,181.9,96.8
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Synotic Otic Solution,1WO - Ford,AA,3227 - Hacker,29.55,-9.85,29.55,-9.85,300,-100,0,1,39.4,1,9.85,9.85
Sequoia Veterinary Clinic - 460453,132 - Archuleta,Decliners,,6/8/2015,460453,Temaril P,1WO - Ford,AA,3227 - Hacker,-1595.7,-817.3,-1595.7,-817.3,-100,-100,0,1,0,1,1595.7,817.3
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Temaril P,1WO - Ford,AA,3227 - Hacker,-408.65,-408.65,-408.65,-408.65,-100,-100,0,1,0,1,408.65,408.65
Willamette Valley AH Tualatin - 217274,132 - Archuleta,Decliners,,7/2/2015,217274,Zeniquin,1WO - Ford,AA,3227 - Hacker,-659.65,-659.65,-659.65,-659.65,-100,-100,0,1,0,1,659.65,659.65
Bethany Family Pet Clinic - 272579,132 - Archuleta,Decliners,,6/12/2015,272579,4 Way Lepto,1WO - Ford,AA,3227 - Hacker,-1512.625,-12.375,-3025.25,-24.75,-38.673697,-1.1,2225.25,2,4797.25,1,7822.5,2250
Dallas Animal Clinic - 9258,132 - Archuleta,Decliners,,7/13/2015,9258,Albon,1WO - Ford,AA,3227 - Hacker,-194.525,-179.175,-389.05,-358.35,-66.464508,-70.202762,152.1,2,196.3,1,585.35,510.45
Bethany Family Pet Clinic - 272579,132 - Archuleta,Decliners,,6/12/2015,272579,Amoxi,1WO - Ford,AA,3227 - Hacker,-43.925,-21.275,-87.85,-42.55,-21.702075,-20.700559,163,2,316.95,1,404.8,205.55
Dallas Animal Clinic - 9258,132 - Archuleta,Decliners,,7/13/2015,9258,Amoxi,1WO - Ford,AA,3227 - Hacker,-16.8,-68.4,-33.6,-136.8,-5.293005,-30.645161,309.6,2,601.2,1,634.8,446.4
Bethany Family Pet Clinic - 272579,132 - Archuleta,Decliners,,6/12/2015,272579,Anipryl,1WO - Ford,AA,3227 - Hacker,-55.3,-55.3,-110.6,-110.6,-100,-100,0,2,0,1,110.6,110.6
Bethany Family Pet Clinic - 272579,132 - Archuleta,Decliners,,6/12/2015,272579,Bordetella Mono,1WO - Ford,AA,3227 - Hacker,-137.25,-40.5,-274.5,-81,-44.202898,-47.368421,90,2,346.5,1,621,171
Bethany Family Pet Clinic - 272579,132 - Archuleta,Decliners,,6/12/2015,272579,Bronchicine,1WO - Ford,AA,3227 - Hacker,-2863.5,-1692,-5727,-3384,-65.835153,-87.691111,475,2,2972,1,8699,3859
